Grouping,Key_Tests,File_Name,Category,Control_Mode,Init_Strategy,Init_Fault_MVA,Init_Fault_X_on_R,Init_Vref_pu,Init_Vpoc_pu,Init_Qpoc_pu,Init_Pwind_MW,Init_Pbess_MW,Fault_Type,Fault_Depth,Fault_Time,Fault_Duration,Post_Fault_Duration,DIR,Vslack_pu,Commands>,Table_Data,Grid_MVA_v,Grid_X2R_v,Vref_pu_v,Vslack_pu_v,Pref_Wind_MW_v,Pref_BESS_MW_v,Enable_Fault_Studies_v,Fault_Strategy_v,Fault_X2R_v,Fault_Type_v,Ures_v,Post_Init_Duration_s,Infinite_Grid_v,Fault_Timing_Signal_t,Fault_Timing_Signal_v
,,s5255_Fault_Ures_169,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,1,0.2,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_169""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,1,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_170,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,1,0.4,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_170""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,1,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_171,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,1,0.6,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_171""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,1,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_172,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,8,0.001,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_172""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,8,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_173,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,8,0.2,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_173""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,8,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_174,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,8,0.4,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_174""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,8,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_175,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,1100.0,0.0,8,0.6,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_175""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.1763054837802749,1100.0,0.0,1,0,5.0,8,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_176,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,0.001,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_176""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,4,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_177,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,0.2,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_177""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,4,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_178,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,0.4,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_178""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,4,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_179,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,4,0.6,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_179""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,4,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_180,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,0.001,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_180""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,1,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_181,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,0.2,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_181""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,1,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_182,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,0.4,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_182""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,1,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_183,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,1,0.6,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_183""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,1,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_184,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,8,0.001,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_184""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,8,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_185,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,8,0.2,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_185""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,8,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_186,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,8,0.4,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_186""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,8,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_187,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,750.0,350.0,8,0.6,0.5,0.43,3,CSR_S5255,1.1763054837802749,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_187""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""750.0""],[""Pbess [MW]"",""350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.1763054837802749,750.0,350.0,1,0,5.0,8,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_188,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,0.001,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_188""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,4,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_189,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,0.2,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_189""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,4,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_190,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,0.4,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_190""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,4,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_191,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,4,0.6,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_191""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,4,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_192,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,1,0.001,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_192""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,1,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_193,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,1,0.2,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_193""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,1,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_194,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,1,0.4,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_194""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,1,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_195,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,1,0.6,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_195""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""A2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,1,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_196,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,8,0.001,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_196""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,8,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_197,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,8,0.2,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_197""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,8,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_198,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,8,0.4,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_198""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,8,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_199,Unbalanced,Droop,,3000.0,5.0,1.035304868596648,1.05,-1,0.0,-350.0,8,0.6,0.5,0.43,3,CSR_S5255,1.2098240064122732,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_199""],[""Fault Level [MVA]"",""3000.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0500""],[""Qpoc [.pu]"",""-1""],[""Pwind [MW]"",""0.0""],[""Pbess [MW]"",""-350.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",3000.0,5.0,1.035304868596648,1.2098240064122732,0.0,-350.0,1,0,5.0,8,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_200,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,0.001,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_200""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.001]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,4,0.001,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_201,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,0.2,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_201""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.2]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,4,0.2,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_202,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,0.4,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_202""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.4]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,4,0.4,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
,,s5255_Fault_Ures_203,Unbalanced,Droop,,2500.0,5.0,1.039695131403352,1.025,1,1100.0,0.0,4,0.6,0.5,0.43,3,CSR_S5255,0.8661496116496742,,"[[""Filename/Int. Ref."",""s5255_Fault_Ures_203""],[""Fault Level [MVA]"",""2500.0""],[""X2R"",""5.0""],[""Vpoc [.pu]"",""1.0250""],[""Qpoc [.pu]"",""1""],[""Pwind [MW]"",""1100.0""],[""Pbess [MW]"",""0.0""],[""t=0"",""steady-state""],[""Fault Type"",""AB2G""],[""Fault Dur."",0.43],[""Fault Depth"",0.6]]",2500.0,5.0,1.039695131403352,0.8661496116496742,1100.0,0.0,1,0,5.0,4,0.6,3.9299999999999997,0,"[0, 0.5, 0.9299999999999999]","[0, 1, 0]"
